user_id,dominant_hour,dominant_hour_pct,has_consistent_pattern,morning_pct,lunch_pct,evening_pct,hourly_entropy,weekend_ratio,weekend_tx_count,weekday_tx_count,weekend_anomaly,month_end_tx_ratio,salary_receipt_ratio,school_fee_total,school_fee_flag,roll_1h_count,roll_24h_count,roll_24h_volume,roll_7d_avg_value,roll_30d_volume,roll_30d_count,total_tx_count,avg_tx_value
CUST_000424,16,30.0,false,10.0,0.0,10.0,2.6464,0.1,1,9,false,0.3,0.2,0.0,false,1,2,1375.02,632.41,5419.29,10,10,541.93
CUST_000266,12,21.4286,false,14.2857,21.4286,14.2857,3.0391,0.0714,1,13,false,0.1429,0.0714,0.0,false,1,2,809.42,377.45,12058.27,14,14,861.31
CUST_000667,19,22.2222,false,0.0,11.1111,33.3333,2.9477,0.1111,1,8,false,0.0,0.0,0.0,false,1,2,3259.52,2106.45,16399.95,9,9,1822.22
CUST_000325,13,40.0,false,20.0,40.0,40.0,1.9219,0.4,2,3,false,0.2,0.0,0.0,false,1,1,569.19,445.3,4611.06,5,5,922.21
CUST_000003,16,22.2222,false,0.0,11.1111,22.2222,2.9477,0.0,0,9,false,0.2222,0.1111,0.0,false,1,2,5183.73,2591.86,16347.37,9,9,1816.37
CUST_000496,11,20.0,false,0.0,20.0,40.0,2.3219,0.0,0,5,false,0.0,0.0,0.0,false,1,2,591.28,784.85,3642.87,5,5,728.57
CUST_000212,10,16.6667,false,0.0,8.3333,25.0,3.2516,0.0833,1,11,false,0.0,0.0,0.0,false,1,2,458.04,1009.54,12311.35,12,12,1025.95
CUST_000486,9,23.0769,false,7.6923,30.7692,0.0,2.8731,0.0,0,13,false,0.2308,0.0769,0.0,false,1,2,5496.3,1800.28,20302.08,13,13,1561.7
CUST_000017,13,42.8571,false,0.0,42.8571,14.2857,2.1281,0.1429,1,6,false,0.1429,0.1429,0.0,false,1,1,11610.43,7438.44,40083.84,7,7,5726.26
CUST_000053,19,25.0,false,16.6667,8.3333,50.0,3.0221,0.25,3,9,false,0.25,0.0,0.0,false,2,3,4358.31,1622.04,18877.23,12,12,1573.1
CUST_000086,18,22.2222,false,0.0,22.2222,33.3333,2.9477,0.0,0,9,false,0.1111,0.1111,0.0,false,1,1,207.9,376.19,14127.35,9,9,1569.71
CUST_000762,17,25.0,false,0.0,12.5,25.0,2.75,0.0,0,8,false,0.25,0.125,0.0,false,1,2,2613.01,5363.68,22312.24,8,8,2789.03
CUST_000151,17,25.0,false,0.0,0.0,37.5,2.75,0.0,0,8,false,0.125,0.0,0.0,false,1,1,1119.02,1119.02,16504.21,8,8,2063.03
CUST_000512,19,22.2222,false,11.1111,22.2222,22.2222,2.7255,0.0,0,9,false,0.1111,0.0,0.0,false,1,1,4218.85,2240.49,14691.33,9,9,1632.37
CUST_000847,16,16.6667,false,8.3333,16.6667,16.6667,3.085,0.0,0,12,false,0.0833,0.0833,0.0,false,1,1,48.3,300.64,18566.58,12,12,1547.22
CUST_000501,11,23.5294,false,0.0,17.6471,17.6471,2.9398,0.2353,4,13,false,0.1176,0.0588,0.0,false,1,2,2024.05,5435.65,76067.31,17,17,4474.55
CUST_000897,10,23.0769,false,7.6923,15.3846,15.3846,3.027,0.0769,1,12,false,0.1538,0.0769,0.0,false,1,2,3381.57,11070.79,51766.57,13,13,3982.04
CUST_000227,15,37.5,false,12.5,25.0,12.5,2.1556,0.0,0,8,false,0.25,0.125,0.0,false,1,2,2311.38,1155.69,11760.49,8,8,1470.06
CUST_000650,10,21.4286,false,14.2857,21.4286,7.1429,2.9852,0.1429,2,12,false,0.1429,0.0,0.0,false,1,2,4750.54,1711.21,61294.47,14,14,4378.18
CUST_000036,17,16.6667,false,8.3333,8.3333,25.0,3.2516,0.0833,1,11,false,0.25,0.1667,0.0,false,1,3,2829.32,887.56,9646.34,12,12,803.86
CUST_000724,12,20.0,false,10.0,20.0,20.0,2.7219,0.0,0,10,false,0.4,0.2,0.0,false,1,3,4803.34,2444.3,19328.64,10,10,1932.86
CUST_000116,17,14.2857,false,0.0,7.1429,21.4286,3.2359,0.1429,2,12,false,0.2857,0.2857,0.0,false,1,3,4740.64,1155.13,10701.71,14,14,764.41
CUST_000386,14,23.0769,false,7.6923,0.0,30.7692,3.027,0.2308,3,10,false,0.0769,0.0,0.0,false,1,2,1052.1,526.05,9923.81,13,13,763.37
CUST_000226,19,25.0,false,0.0,8.3333,58.3333,2.6887,0.0,0,12,false,0.1667,0.0,0.0,false,1,3,1692.2,564.07,10154.29,12,12,846.19
CUST_000760,16,21.4286,false,7.1429,14.2857,7.1429,3.3249,0.0,0,14,false,0.2143,0.0,0.0,false,1,3,4456.83,1538.09,27231.66,14,14,1945.12
CUST_000615,16,22.2222,false,11.1111,0.0,11.1111,2.9477,0.0,0,9,false,0.1111,0.0,0.0,false,1,1,26.67,867.67,8141.52,9,9,904.61
CUST_000099,11,14.2857,false,14.2857,14.2857,7.1429,3.5216,0.0714,1,13,false,0.1429,0.0,0.0,false,1,1,1051.06,11896.11,108984.87,14,14,7784.63
CUST_000628,17,18.1818,false,0.0,0.0,27.2727,2.7322,0.1818,2,9,false,0.0,0.0,0.0,false,1,1,1222.56,620.24,17656.98,11,11,1605.18
CUST_000160,11,30.7692,false,7.6923,15.3846,15.3846,2.6235,0.0769,1,12,false,0.1538,0.0769,0.0,false,1,3,5285.63,1023.84,13570.68,13,13,1043.9
CUST_000433,19,16.6667,false,0.0,0.0,16.6667,2.585,0.0,0,6,false,0.1667,0.1667,0.0,false,1,1,680.2,680.2,8697.88,6,6,1449.65
CUST_000285,13,14.2857,false,28.5714,14.2857,14.2857,2.8074,0.1429,1,6,false,0.0,0.0,0.0,false,1,1,1467.21,1067.77,4702.66,7,7,671.81
CUST_000831,9,33.3333,false,33.3333,0.0,16.6667,1.9183,0.0,0,6,false,0.3333,0.0,0.0,false,2,2,551.75,275.88,3674.06,6,6,612.34
CUST_000356,18,16.6667,false,0.0,8.3333,33.3333,2.9183,0.1667,2,10,false,0.1667,0.0833,0.0,false,1,2,1392.1,1073.82,14609.14,12,12,1217.43
CUST_000707,10,18.1818,false,9.0909,18.1818,18.1818,2.914,0.2727,3,8,false,0.1818,0.0,0.0,false,1,2,5990.72,1782.09,63074.37,11,11,5734.03
CUST_000491,10,16.6667,false,8.3333,8.3333,25.0,2.9183,0.0,0,12,false,0.0,0.0,0.0,false,1,1,5890.24,3652.46,23393.82,12,12,1949.48
CUST_000255,18,10.0,false,0.0,10.0,20.0,3.3219,0.1,1,9,false,0.0,0.0,0.0,false,1,1,1787.02,811.34,25418.5,10,10,2541.85
CUST_000358,18,16.6667,false,16.6667,0.0,50.0,2.585,0.0,0,6,false,0.1667,0.1667,0.0,false,1,1,2599.86,1481.4,20360.63,6,6,3393.44
CUST_000418,12,14.2857,false,7.1429,21.4286,28.5714,3.3788,0.2857,4,10,false,0.0714,0.0,0.0,false,1,1,77.3,269.41,10880.94,14,14,777.21
CUST_000290,18,28.5714,false,14.2857,7.1429,50.0,2.8074,0.0,0,14,false,0.1429,0.0714,0.0,false,1,2,1177.67,361.91,19660.18,14,14,1404.3
CUST_000161,18,20.0,false,20.0,0.0,30.0,3.1219,0.1,1,9,false,0.3,0.1,0.0,false,1,2,1748.97,520.32,18121.83,10,10,1812.18
CUST_000808,16,28.5714,false,7.1429,14.2857,14.2857,3.0931,0.2857,4,10,false,0.0714,0.0714,0.0,false,1,1,467.9,1036.41,73316.52,14,14,5236.89
CUST_000490,13,33.3333,false,0.0,50.0,16.6667,2.2516,0.0,0,6,false,0.1667,0.1667,0.0,false,1,1,335.69,335.69,3107.23,6,6,517.87
CUST_000744,19,15.3846,false,7.6923,7.6923,30.7692,3.2389,0.0,0,13,false,0.1538,0.0,0.0,false,1,2,894.81,447.41,9582.98,13,13,737.15
CUST_000928,17,22.2222,false,0.0,33.3333,44.4444,2.5033,0.2222,2,7,false,0.1111,0.0,0.0,false,1,1,426.11,1092.14,6927.71,9,9,769.75
CUST_000601,17,20.0,false,0.0,10.0,50.0,2.7219,0.0,0,10,false,0.1,0.0,0.0,false,1,1,142.19,296.12,10725.93,10,10,1072.59
CUST_000073,9,20.0,false,10.0,30.0,10.0,2.7219,0.0,0,10,false,0.2,0.0,0.0,false,1,2,4416.68,1706.56,10534.34,10,10,1053.43
CUST_000513,9,42.8571,false,0.0,0.0,0.0,1.8424,0.1429,1,6,false,0.1429,0.1429,0.0,false,1,1,1415.28,3352.37,8625.81,7,7,1232.26
CUST_000107,17,27.2727,false,0.0,9.0909,36.3636,2.8454,0.0,0,11,false,0.1818,0.0909,0.0,false,1,2,4455.4,1660.85,65587.38,11,11,5962.49
CUST_000768,11,21.4286,false,35.7143,0.0,21.4286,3.182,0.0714,1,13,false,0.2857,0.1429,0.0,false,1,3,730.38,271.82,9124.98,14,14,651.78
CUST_000619,17,25.0,false,12.5,0.0,62.5,2.5,0.25,2,6,false,0.0,0.0,0.0,false,1,2,1016.96,720.11,5983.92,8,8,747.99
CUST_000028,10,33.3333,false,0.0,0.0,33.3333,1.585,0.0,0,6,false,0.1667,0.1667,0.0,false,1,1,330.81,247.32,10079.37,6,6,1679.89
CUST_000971,21,16.6667,false,16.6667,16.6667,16.6667,2.585,0.1667,1,5,false,0.0,0.0,0.0,false,1,1,1043.23,386.45,9337.64,6,6,1556.27
CUST_000751,14,27.2727,false,9.0909,0.0,9.0909,2.8454,0.0,0,11,false,0.0909,0.0,0.0,false,1,1,962.09,2548.02,20826.74,11,11,1893.34
CUST_000914,19,33.3333,false,0.0,0.0,50.0,2.2516,0.0,0,6,false,0.0,0.0,0.0,false,1,1,3576.66,3794.49,16883.44,6,6,2813.91
CUST_000514,8,25.0,false,25.0,0.0,0.0,2.0,0.0,0,4,false,0.25,0.0,0.0,false,1,1,213.83,213.83,2693.58,4,4,673.39
CUST_000384,12,22.2222,false,0.0,22.2222,22.2222,2.9477,0.0,0,9,false,0.3333,0.2222,0.0,false,2,3,5452.81,1681.77,23128.3,9,9,2569.81
CUST_000777,14,22.2222,false,0.0,11.1111,33.3333,2.7255,0.0,0,9,false,0.0,0.0,0.0,false,1,1,676.51,676.51,60753.56,9,9,6750.4
CUST_000319,23,27.2727,false,9.0909,18.1818,0.0,2.4817,0.2727,3,8,false,0.1818,0.0909,0.0,false,1,2,511.64,1674.23,23930.1,11,11,2175.46
CUST_000995,9,16.6667,false,8.3333,0.0,16.6667,3.085,0.0833,1,11,false,0.0833,0.0833,0.0,false,1,1,372.66,619.48,9201.9,12,12,766.82
CUST_000009,10,25.0,false,0.0,25.0,25.0,2.75,0.125,1,7,false,0.125,0.0,0.0,false,1,1,853.77,1882.3,9550.54,8,8,1193.82
CUST_000894,16,14.2857,false,14.2857,14.2857,14.2857,2.8074,0.1429,1,6,false,0.0,0.0,0.0,false,1,1,4758.28,3083.28,9358.61,7,7,1336.94
CUST_000225,19,15.3846,false,0.0,15.3846,15.3846,3.2389,0.0769,1,12,false,0.1538,0.0,0.0,false,1,1,2519.35,1285.99,13625.72,13,13,1048.13
CUST_000923,9,11.7647,false,11.7647,17.6471,11.7647,3.7345,0.1176,2,15,false,0.0588,0.0,0.0,false,1,1,13827.72,7957.77,177139.26,17,17,10419.96
CUST_000205,11,25.0,false,0.0,0.0,12.5,2.75,0.0,0,8,false,0.0,0.0,0.0,false,1,2,11268.5,3094.47,16165.14,8,8,2020.64
CUST_000329,10,30.0,false,10.0,20.0,30.0,2.6464,0.1,1,9,false,0.1,0.1,0.0,false,1,2,6062.12,2083.82,15154.95,10,10,1515.49
CUST_000819,13,14.2857,false,14.2857,14.2857,14.2857,2.8074,0.1429,1,6,false,0.1429,0.0,0.0,false,1,1,532.03,532.03,5275.12,7,7,753.59
CUST_000652,16,27.2727,false,9.0909,18.1818,18.1818,2.8454,0.0909,1,10,false,0.1818,0.0,0.0,false,1,3,13258.66,4090.74,78706.62,11,11,7155.15
CUST_000148,12,23.0769,false,0.0,38.4615,15.3846,2.8731,0.0769,1,12,false,0.0769,0.0,0.0,false,1,2,4304.89,1476.81,17503.68,13,13,1346.44
CUST_000133,8,20.0,false,20.0,0.0,20.0,3.1219,0.1,1,9,false,0.1,0.1,0.0,false,1,1,626.38,769.85,8679.51,10,10,867.95
CUST_000470,11,18.1818,false,9.0909,27.2727,9.0909,3.0958,0.0909,1,10,false,0.1818,0.0909,0.0,false,1,1,5892.75,3411.0,74734.75,11,11,6794.07
CUST_000595,11,20.0,false,0.0,0.0,40.0,2.3219,0.0,0,5,false,0.2,0.0,0.0,false,1,1,1452.78,733.96,3134.06,5,5,626.81
CUST_000523,10,26.6667,false,6.6667,6.6667,20.0,3.2402,0.2,3,12,false,0.0,0.0,0.0,false,1,2,262.94,594.33,33875.43,15,15,2258.36
CUST_000712,12,16.6667,false,8.3333,25.0,16.6667,3.4183,0.1667,2,10,false,0.0833,0.0833,0.0,false,1,2,2233.49,888.35,15353.84,12,12,1279.49
CUST_000147,20,20.0,false,10.0,30.0,0.0,2.5219,0.1,1,9,false,0.4,0.1,0.0,false,1,2,3254.65,1382.36,16605.25,10,10,1660.53
CUST_000102,10,25.0,false,25.0,12.5,25.0,2.75,0.125,1,7,false,0.0,0.0,0.0,false,1,1,425.58,1602.54,9608.02,8,8,1201.0
CUST_000522,18,28.5714,false,14.2857,14.2857,28.5714,2.5216,0.4286,3,4,false,0.0,0.0,0.0,false,1,1,701.78,1043.5,7296.51,7,7,1042.36
CUST_000427,21,14.2857,false,14.2857,14.2857,14.2857,3.3788,0.1429,2,12,false,0.1429,0.0714,0.0,false,1,1,546.11,1384.79,34173.54,14,14,2440.97
CUST_000925,11,22.2222,false,22.2222,11.1111,0.0,2.7255,0.3333,3,6,false,0.1111,0.0,0.0,false,1,1,314.46,1155.01,13472.69,9,9,1496.97
CUST_000063,20,12.5,false,12.5,0.0,12.5,3.5,0.0625,1,15,false,0.125,0.0,0.0,false,1,3,3841.98,815.71,20197.6,16,16,1262.35
CUST_000770,13,25.0,false,25.0,25.0,0.0,2.75,0.0,0,8,false,0.0,0.0,0.0,false,1,1,159.15,788.58,11671.17,8,8,1458.9
CUST_000105,19,33.3333,false,8.3333,8.3333,33.3333,2.7516,0.25,3,9,false,0.1667,0.0833,0.0,false,1,2,3484.97,1783.37,22362.1,12,12,1863.51
CUST_000011,10,30.0,false,20.0,10.0,30.0,2.6464,0.2,2,8,false,0.3,0.2,0.0,false,1,3,2418.78,1079.57,8777.7,10,10,877.77
CUST_000334,10,25.0,false,12.5,12.5,25.0,2.5,0.25,2,6,false,0.125,0.125,0.0,false,1,1,835.55,835.55,8088.36,8,8,1011.05
CUST_000988,16,15.3846,false,0.0,7.6923,15.3846,3.2389,0.1538,2,11,false,0.0,0.0,0.0,false,1,2,1486.71,943.47,15773.97,13,13,1213.38
CUST_000367,19,20.0,false,20.0,20.0,20.0,2.3219,0.2,1,4,false,0.2,0.0,0.0,false,1,1,1149.71,653.91,5216.57,5,5,1043.31
CUST_000773,23,21.4286,false,0.0,7.1429,35.7143,2.8963,0.0714,1,13,false,0.0714,0.0,0.0,false,1,1,344.76,452.69,15961.16,14,14,1140.08
CUST_000519,18,16.6667,false,0.0,16.6667,25.0,3.2516,0.0833,1,11,false,0.1667,0.0,0.0,false,1,2,3390.85,3895.52,92163.44,12,12,7680.29
CUST_000989,19,20.0,false,10.0,0.0,30.0,2.9219,0.0,0,10,false,0.1,0.0,0.0,false,1,1,510.33,8492.32,44097.7,10,10,4409.77
CUST_000956,17,33.3333,false,0.0,0.0,66.6667,1.585,0.0,0,3,false,0.0,0.0,0.0,false,1,2,2212.29,1106.14,5635.03,3,3,1878.34
CUST_000868,23,18.1818,false,18.1818,18.1818,18.1818,3.0958,0.1818,2,9,false,0.0909,0.0909,0.0,false,1,2,848.29,401.51,15214.62,11,11,1383.15
CUST_000087,9,20.0,false,0.0,10.0,20.0,3.1219,0.2,2,8,false,0.2,0.0,0.0,false,1,2,1270.89,718.91,6233.54,10,10,623.35
CUST_000677,13,22.2222,false,11.1111,33.3333,11.1111,2.9477,0.1111,1,8,false,0.2222,0.0,0.0,false,1,2,1053.79,916.94,9810.13,9,9,1090.01
CUST_000554,14,20.0,false,0.0,10.0,30.0,2.7219,0.2,2,8,false,0.0,0.0,0.0,false,1,1,529.59,1034.56,7300.63,10,10,730.06
CUST_000859,23,25.0,false,0.0,8.3333,0.0,3.0221,0.25,3,9,false,0.1667,0.0833,0.0,false,1,2,1457.28,530.43,10808.61,12,12,900.72
CUST_000508,9,30.7692,false,0.0,0.0,15.3846,2.9312,0.1538,2,11,false,0.2308,0.0,0.0,false,1,3,2734.7,976.32,30574.92,13,13,2351.92
CUST_000528,17,28.5714,false,0.0,0.0,42.8571,2.2359,0.1429,1,6,false,0.0,0.0,0.0,false,1,1,32.87,145.84,1247.5,7,7,178.21
CUST_000939,14,13.3333,false,0.0,13.3333,20.0,3.5069,0.0667,1,14,false,0.2667,0.1333,0.0,false,1,3,3311.33,810.08,28310.97,15,15,1887.4
CUST_000331,20,18.1818,false,0.0,9.0909,27.2727,3.0958,0.2727,3,8,false,0.0,0.0,0.0,false,1,1,1699.05,851.17,14149.88,11,11,1286.35
CUST_000488,16,33.3333,false,16.6667,16.6667,16.6667,2.2516,0.1667,1,5,false,0.0,0.0,0.0,false,1,1,898.76,1225.97,5755.35,6,6,959.23
CUST_000311,18,22.2222,false,11.1111,0.0,33.3333,2.7255,0.1111,1,8,false,0.2222,0.1111,0.0,false,1,2,309.98,3024.98,20330.76,9,9,2258.97
CUST_000149,17,20.0,false,10.0,20.0,30.0,2.7219,0.1,1,9,false,0.3,0.1,0.0,false,1,3,2025.14,675.05,5284.21,10,10,528.42
CUST_000318,18,30.0,false,10.0,10.0,30.0,2.4464,0.1,1,9,false,0.0,0.0,0.0,false,1,2,1548.41,937.1,6997.62,10,10,699.76
CUST_000382,7,25.0,false,25.0,25.0,0.0,2.0,0.25,1,3,false,0.25,0.0,0.0,false,1,1,567.41,567.41,24784.71,4,4,6196.18
CUST_000126,17,13.3333,false,6.6667,0.0,40.0,3.3736,0.0,0,15,false,0.2,0.0667,0.0,false,1,2,2153.6,675.35,12788.26,15,15,852.55
CUST_000789,15,33.3333,false,33.3333,0.0,0.0,1.585,0.0,0,3,false,0.0,0.0,0.0,false,1,2,2015.73,1007.87,2869.95,3,3,956.65
CUST_000529,15,15.3846,false,7.6923,0.0,15.3846,3.0851,0.0769,1,12,false,0.0769,0.0,0.0,false,1,1,1008.33,723.01,25358.51,13,13,1950.65
CUST_000374,16,13.3333,false,6.6667,13.3333,13.3333,3.5069,0.0667,1,14,false,0.2667,0.0,0.0,false,1,4,2342.29,796.61,19201.03,15,15,1280.07
CUST_000975,11,38.4615,false,7.6923,0.0,23.0769,2.4416,0.0,0,13,false,0.0769,0.0,0.0,false,1,1,284.56,284.56,116840.39,13,13,8987.72
CUST_000951,14,18.1818,false,9.0909,9.0909,27.2727,3.0958,0.0909,1,10,false,0.1818,0.0909,0.0,false,1,3,2555.59,642.16,11431.82,11,11,1039.26
CUST_000655,14,14.2857,false,14.2857,21.4286,14.2857,3.3788,0.0,0,14,false,0.0714,0.0,0.0,false,1,1,97.69,934.9,12472.64,14,14,890.9
CUST_000552,11,25.0,false,0.0,0.0,25.0,2.0,0.0,0,4,false,0.0,0.0,0.0,false,1,1,4281.64,2240.5,5516.33,4,4,1379.08
CUST_000826,11,22.2222,false,0.0,11.1111,11.1111,2.9477,0.2222,2,7,false,0.2222,0.1111,0.0,false,1,2,9005.72,2110.5,12892.14,9,9,1432.46
CUST_000134,17,27.2727,false,18.1818,0.0,27.2727,2.8454,0.0909,1,10,false,0.1818,0.0,0.0,false,1,2,1896.3,1447.32,15341.46,11,11,1394.68
CUST_000884,13,22.2222,false,11.1111,33.3333,11.1111,2.9477,0.1111,1,8,false,0.0,0.0,0.0,false,1,2,72.88,2638.63,68553.78,9,9,7617.09
CUST_000693,19,22.2222,false,11.1111,22.2222,44.4444,2.7255,0.2222,2,7,false,0.1111,0.0,0.0,false,1,1,312.79,983.58,8690.22,9,9,965.58
CUST_000969,9,25.0,false,12.5,12.5,25.0,2.5,0.125,1,7,false,0.25,0.25,0.0,false,1,2,2367.35,857.77,5807.54,8,8,725.94
CUST_000136,15,20.0,false,0.0,20.0,20.0,2.9219,0.4,4,6,false,0.2,0.1,0.0,false,1,2,2338.19,1654.13,10567.02,10,10,1056.7
CUST_000834,13,16.6667,false,8.3333,25.0,25.0,3.085,0.0,0,12,false,0.0,0.0,0.0,false,1,1,480.59,972.65,10041.38,12,12,836.78
CUST_000970,20,16.6667,false,16.6667,16.6667,8.3333,3.085,0.0833,1,11,false,0.0833,0.0833,0.0,false,1,3,34606.41,7065.64,44201.73,12,12,3683.48
CUST_000796,11,25.0,false,25.0,0.0,25.0,2.0,0.0,0,4,false,0.25,0.25,0.0,false,1,1,1982.29,1982.29,3852.74,4,4,963.18
CUST_000785,10,30.0,false,0.0,10.0,30.0,2.6464,0.1,1,9,false,0.2,0.1,0.0,false,1,2,875.02,361.1,6332.77,10,10,633.28
CUST_000498,16,29.4118,false,0.0,17.6471,11.7647,3.0072,0.2941,5,12,false,0.0588,0.0,0.0,false,1,1,650.02,760.45,24988.45,17,17,1469.91
CUST_000376,13,22.2222,false,11.1111,33.3333,11.1111,2.9477,0.2222,2,7,false,0.0,0.0,0.0,false,1,1,1354.9,505.67,9756.99,9,9,1084.11
CUST_000332,9,16.6667,false,5.5556,5.5556,16.6667,3.1552,0.1667,3,15,false,0.0,0.0,0.0,false,1,2,585.39,2211.47,26682.96,18,18,1482.39
CUST_000152,12,25.0,false,0.0,37.5,12.5,2.75,0.125,1,7,false,0.125,0.125,0.0,false,1,1,11.67,11.67,14268.56,8,8,1783.57
CUST_000546,18,12.5,false,6.25,12.5,18.75,3.375,0.0,0,16,false,0.375,0.1875,0.0,false,1,6,7575.84,1024.91,18817.6,16,16,1176.1
CUST_000055,20,12.5,false,12.5,0.0,0.0,3.0,0.375,3,5,false,0.125,0.0,0.0,false,1,1,475.89,1804.18,12941.51,8,8,1617.69
CUST_000549,13,22.2222,false,11.1111,22.2222,22.2222,2.9477,0.0,0,9,false,0.0,0.0,0.0,false,1,1,4137.77,2388.09,27816.34,9,9,3090.7
CUST_000618,11,29.4118,false,5.8824,0.0,17.6471,2.934,0.2353,4,13,false,0.0588,0.0,0.0,false,1,1,193.28,193.28,28156.95,17,17,1656.29
CUST_000251,18,30.0,false,10.0,10.0,50.0,2.8464,0.0,0,10,false,0.4,0.0,0.0,false,1,3,5015.27,1366.98,9161.31,10,10,916.13
CUST_000792,17,25.0,false,0.0,12.5,50.0,2.75,0.25,2,6,false,0.0,0.0,0.0,false,1,1,3490.47,2022.5,10077.09,8,8,1259.64
CUST_000347,13,25.0,false,12.5,25.0,25.0,2.75,0.125,1,7,false,0.0,0.0,0.0,false,1,1,1015.19,670.3,7294.22,8,8,911.78
CUST_000521,14,22.2222,false,11.1111,0.0,11.1111,2.7255,0.1111,1,8,false,0.1111,0.1111,0.0,false,1,1,23233.6,9053.03,60233.01,9,9,6692.56
CUST_000191,15,15.3846,false,15.3846,15.3846,0.0,3.2389,0.0,0,13,false,0.3846,0.2308,0.0,false,1,4,13119.39,6796.09,75393.73,13,13,5799.52
CUST_000779,15,28.5714,false,0.0,0.0,28.5714,2.5216,0.1429,1,6,false,0.1429,0.1429,0.0,false,1,1,1963.09,1498.02,7560.42,7,7,1080.06
CUST_000175,14,13.3333,false,6.6667,13.3333,26.6667,3.5069,0.1333,2,13,false,0.1333,0.0,0.0,false,1,2,788.45,984.18,30429.47,15,15,2028.63
CUST_000740,6,20.0,false,20.0,10.0,20.0,3.1219,0.2,2,8,false,0.1,0.0,0.0,false,1,1,191.54,630.12,5410.43,10,10,541.04
CUST_000169,17,18.1818,false,0.0,18.1818,36.3636,3.0958,0.0909,1,10,false,0.1818,0.0,0.0,false,1,2,1606.02,645.98,9885.94,11,11,898.72
CUST_000198,12,18.1818,false,9.0909,18.1818,36.3636,3.0958,0.1818,2,9,false,0.2727,0.0909,0.0,false,1,2,2891.67,767.65,14369.83,11,11,1306.35
CUST_000544,10,25.0,false,16.6667,16.6667,8.3333,2.8554,0.25,3,9,false,0.0,0.0,0.0,false,1,1,883.84,1339.86,12243.06,12,12,1020.25
CUST_000992,16,20.0,false,0.0,26.6667,26.6667,3.1396,0.0667,1,14,false,0.2667,0.0667,0.0,false,1,2,3766.58,966.35,17297.87,15,15,1153.19
CUST_000481,19,37.5,false,0.0,0.0,50.0,2.4056,0.375,3,5,false,0.25,0.0,0.0,false,1,2,506.59,3703.25,25807.11,8,8,3225.89
CUST_000869,15,18.1818,false,27.2727,0.0,9.0909,3.0958,0.0,0,11,false,0.1818,0.0909,0.0,false,1,2,1943.21,686.66,8178.35,11,11,743.49
CUST_000320,16,20.0,false,0.0,0.0,20.0,2.3219,0.2,1,4,false,0.2,0.2,0.0,false,1,1,5545.49,5545.49,7078.3,5,5,1415.66
CUST_000458,8,15.3846,false,30.7692,7.6923,7.6923,3.3927,0.1538,2,11,false,0.3077,0.0769,0.0,false,1,2,40562.5,11669.91,88844.44,13,13,6834.19
CUST_000959,16,33.3333,false,33.3333,0.0,0.0,1.585,0.0,0,3,false,0.3333,0.3333,0.0,false,1,1,290.18,290.18,4035.39,3,3,1345.13
CUST_000849,12,33.3333,false,33.3333,33.3333,0.0,1.585,0.0,0,3,false,0.0,0.0,0.0,false,1,2,2665.26,1332.63,4045.25,3,3,1348.42
CUST_000780,19,16.6667,false,8.3333,8.3333,33.3333,2.9183,0.0833,1,11,false,0.0,0.0,0.0,false,1,1,1489.05,1052.68,15749.24,12,12,1312.44
CUST_000478,20,25.0,false,12.5,0.0,12.5,2.75,0.125,1,7,false,0.0,0.0,0.0,false,1,1,506.33,449.8,2739.5,8,8,342.44
CUST_000629,10,20.0,false,10.0,0.0,30.0,3.1219,0.1,1,9,false,0.3,0.2,0.0,false,1,1,6047.44,2583.49,20110.44,10,10,2011.04
CUST_000872,18,14.2857,false,0.0,14.2857,14.2857,2.8074,0.2857,2,5,false,0.1429,0.0,0.0,false,1,1,1348.26,1488.47,8463.63,7,7,1209.09
CUST_000996,14,18.1818,false,9.0909,0.0,18.1818,3.0958,0.0909,1,10,false,0.1818,0.0909,0.0,false,1,2,1388.92,1389.97,14887.92,11,11,1353.45
CUST_000045,10,20.0,false,13.3333,6.6667,20.0,3.1899,0.0,0,15,false,0.2,0.0667,0.0,false,1,3,8289.12,2767.66,35945.57,15,15,2396.37
CUST_000203,20,25.0,false,0.0,12.5,12.5,2.5,0.125,1,7,false,0.375,0.0,0.0,false,1,2,920.34,819.82,13802.21,8,8,1725.28
CUST_000684,19,25.0,false,8.3333,16.6667,25.0,2.6258,0.1667,2,10,false,0.0,0.0,0.0,false,1,1,10266.8,4118.0,25894.09,12,12,2157.84
CUST_000833,16,33.3333,false,0.0,22.2222,0.0,2.4194,0.1111,1,8,false,0.1111,0.1111,0.0,false,1,1,2165.04,2053.55,29292.55,9,9,3254.73
CUST_000857,16,37.5,false,12.5,12.5,37.5,2.1556,0.125,1,7,false,0.125,0.0,0.0,false,1,1,54.81,320.68,3413.3,8,8,426.66
CUST_000043,21,33.3333,false,0.0,0.0,33.3333,1.585,0.0,0,3,false,0.3333,0.0,0.0,false,1,1,5004.96,7267.47,18042.54,3,3,6014.18
CUST_000637,9,25.0,false,12.5,0.0,12.5,2.75,0.125,1,7,false,0.25,0.25,0.0,false,1,2,8217.56,3227.89,26254.71,8,8,3281.84
CUST_000672,12,25.0,false,0.0,25.0,16.6667,2.8554,0.0833,1,11,false,0.0833,0.0,0.0,false,1,1,663.77,770.64,8251.27,12,12,687.61
